epoch,train_data,train_phys,train_kl,train_state_reg,train_total,train_pde,train_bc,train_eta_prior,train_kl_only,test_data,test_phys,test_kl,test_state_reg,test_total,test_pde,test_bc,grad_mean_net,grad_vgp_eta,grad_vgp_lambda,grad_eta_log_shift,grad_ratio,vgp_updates,mean_updates,lr_mean_net,lr_vgp_eta,lr_vgp_lambda,mean_net_opt_kind,log10_eta_rmse,log10_eta_bias,log10_eta_r,rel_eta_rmse,eta_pred_mean,eta_ref_mean,mean_net_frozen,eta_min,eta_max,lambda_min,lambda_max,rux_min,rux_max,rvy_min,rvy_max,rh_min,rh_max,kernel_amplitude,kernel_length_scale,kernel_length_scale_x,kernel_length_scale_y,num_inducing,eta_post_var_mean,eta_post_std_mean,eta_post_std_p90,calibration_within_1sigma,calibration_within_2sigma,eta_log_shift,eta_median,eta_std,eta_max_over_min,eta_log10_range,eta_frac_at_floor,eta_frac_at_floor_grounded,eta_mean_grounded,eta_median_grounded,eta_min_grounded,eta_max_grounded
20,1.8724399117319823,1965.1485481384118,0.7278441489643781,0.0,1967.7488321991082,1965.1485481384118,nan,0.0025929887857493055,0.7252511601786289,1.920822918985497,1935.0164062253357,0.7446455780320153,0.0,1937.6818747223533,1935.0164062253357,nan,0.0,938.7364923632854,0.0,3953.7420424692796,0.0,46.0,0.0,,0.00029650793048111826,,,,,,,10.24042021308926,,1,8.585194779740801,13.850543505098111,inf,-inf,-11.959466730507021,12.650091785911613,-9.823932469272115,7.780283392612872,inf,-inf,1.5970907375863261,0.22809353383965017,0.22809353383965017,0.22809353383965017,784,3.251298819277061,1.7886886903065304,2.0627590280514494,,,-0.28833672553910056,10.107324204919703,0.7783242607716893,1.6133056803536237,0.20771666293337354,0.0,0.0,10.325684579433947,10.105304983694674,8.901876074526365,13.850543505098111
21,1.8680894287116658,1828.880804382636,0.7634082277707733,0.0,1831.5123020391184,1828.880804382636,nan,0.0028543198962610395,0.7605539078745124,1.920822918985497,1935.0164062253357,0.7446455780320153,0.0,1937.6818747223533,1935.0164062253357,nan,0.0,850.7847231833282,0.0,3681.496239788544,0.0,46.0,0.0,,0.0002961689409166081,,,,,,,10.24042021308926,,1,8.585194779740801,13.850543505098111,inf,-inf,-11.514555869605445,11.78213792382214,-9.3187997319998,7.03430018843782,inf,-inf,1.5853117896224462,0.23031295152031048,0.23031295152031048,0.23031295152031048,784,3.251298819277061,1.7886886903065304,2.0627590280514494,,,-0.28833672553910056,10.107324204919703,0.7783242607716893,1.6133056803536237,0.20771666293337354,0.0,0.0,10.325684579433947,10.105304983694674,8.901876074526365,13.850543505098111
22,1.8711357357574572,1701.0204816227688,0.794354981363776,0.0,1703.68597233989,1701.0204816227688,nan,0.003129152854372234,0.7912258285094034,1.920822918985497,1935.0164062253357,0.7446455780320153,0.0,1937.6818747223533,1935.0164062253357,nan,0.0,794.0827858726747,0.0,3426.0010885532233,0.0,46.0,0.0,,0.0002958144705868971,,,,,,,10.24042021308926,,1,8.585194779740801,13.850543505098111,inf,-inf,-11.187324476986598,11.527093191609207,-9.075465487155341,6.800763250177347,inf,-inf,1.573690046292017,0.23238807316902685,0.23238807316902685,0.23238807316902685,784,3.251298819277061,1.7886886903065304,2.0627590280514494,,,-0.28833672553910056,10.107324204919703,0.7783242607716893,1.6133056803536237,0.20771666293337354,0.0,0.0,10.325684579433947,10.105304983694674,8.901876074526365,13.850543505098111
23,1.867025470479847,1583.2325970293703,0.8308486481917363,0.0,1585.9304711480418,1583.2325970293703,nan,0.0034160434576620147,0.8274326047340743,1.920822918985497,1935.0164062253357,0.7446455780320153,0.0,1937.6818747223533,1935.0164062253357,nan,0.0,732.3450358653888,0.0,3190.657749565776,0.0,46.0,0.0,,0.0002954445583636514,,,,,,,10.24042021308926,,1,8.585194779740801,13.850543505098111,inf,-inf,-10.89691643612792,10.579842830898528,-8.765656182653638,6.091897053416249,inf,-inf,1.5627000773784532,0.23445187524909064,0.23445187524909064,0.23445187524909064,784,3.251298819277061,1.7886886903065304,2.0627590280514494,,,-0.28833672553910056,10.107324204919703,0.7783242607716893,1.6133056803536237,0.20771666293337354,0.0,0.0,10.325684579433947,10.105304983694674,8.901876074526365,13.850543505098111
24,1.874229515084471,1476.8168752323454,0.8602378929721005,0.0,1479.5513426404018,1476.8168752323454,nan,0.003713426601243966,0.8565244663708566,1.920822918985497,1935.0164062253357,0.7446455780320153,0.0,1937.6818747223533,1935.0164062253357,nan,0.0,684.5296611770128,0.0,2978.014052733215,0.0,46.0,0.0,,0.00029505924481191474,,,,,,,10.24042021308926,,1,8.585194779740801,13.850543505098111,inf,-inf,-10.462885981270317,9.790392357386608,-8.459394948877215,5.841976879105613,inf,-inf,1.552358510988786,0.23640865046802131,0.23640865046802131,0.23640865046802131,784,3.251298819277061,1.7886886903065304,2.0627590280514494,,,-0.28833672553910056,10.107324204919703,0.7783242607716893,1.6133056803536237,0.20771666293337354,0.0,0.0,10.325684579433947,10.105304983694674,8.901876074526365,13.850543505098111
25,1.8706503140900756,1379.8852665849317,0.8950942293719323,0.0,1382.6510111283937,1379.8852665849317,nan,0.004022374107248152,0.8910718552646837,1.920822918985497,1359.5122733930366,0.9081450619087038,0.0,1362.3412413739309,1359.5122733930366,nan,0.0,644.9644156871676,0.0,2784.3713144336184,0.0,46.0,0.0,,0.0002946585721856603,,,,,,,9.337096180407427,,1,7.64048280550942,13.740351104994447,inf,-inf,-10.311623830687202,9.120922357415825,-8.088097262823776,5.643025621561352,inf,-inf,1.5427688069539036,0.23831290247241768,0.23831290247241768,0.23831290247241768,784,3.0594720016809696,1.7317971001613761,2.0253579587884984,,,-0.35615136495865574,9.193722727009114,0.8185923872751184,1.798361629069634,0.2548770276183365,0.0,0.0,9.431358836466949,9.195059699458042,7.911365402469004,13.740351104994447
26,1.8529967487289283,1287.1422200153222,0.9242137344892675,0.0,1289.9194304985404,1287.1422200153222,nan,0.004344844616437017,0.91986888987283,1.920822918985497,1359.5122733930366,0.9081450619087038,0.0,1362.3412413739309,1359.5122733930366,nan,0.0,596.5008034318561,0.0,2599.067448171725,0.0,46.0,0.0,,0.0002942425844231566,,,,,,,9.337096180407427,,1,7.64048280550942,13.740351104994447,inf,-inf,-9.86789260219678,8.71318003277041,-7.842726758072753,5.4387888386758325,inf,-inf,1.533152511652739,0.24027451949211948,0.24027451949211948,0.24027451949211948,784,3.0594720016809696,1.7317971001613761,2.0253579587884984,,,-0.35615136495865574,9.193722727009114,0.8185923872751184,1.798361629069634,0.2548770276183365,0.0,0.0,9.431358836466949,9.195059699458042,7.911365402469004,13.740351104994447
27,1.8585970761345578,1202.2120703291093,0.9548081527042839,0.0,1205.0254755579483,1202.2120703291093,nan,0.004677383451136255,0.9501307692531479,1.920822918985497,1359.5122733930366,0.9081450619087038,0.0,1362.3412413739309,1359.5122733930366,nan,0.0,562.6106019492579,0.0,2429.396990832142,0.0,46.0,0.0,,0.0002938113271421496,,,,,,,9.337096180407427,,1,7.64048280550942,13.740351104994447,inf,-inf,-9.643790705433348,8.12819113956908,-7.570868428337809,5.247688353173888,inf,-inf,1.5247718650657847,0.2420182715107163,0.2420182715107163,0.2420182715107163,784,3.0594720016809696,1.7317971001613761,2.0253579587884984,,,-0.35615136495865574,9.193722727009114,0.8185923872751184,1.798361629069634,0.2548770276183365,0.0,0.0,9.431358836466949,9.195059699458042,7.911365402469004,13.740351104994447
28,1.8698892328305359,1124.987058213155,0.9763070224538,0.0,1127.8332544684392,1124.987058213155,nan,0.00502250689787625,0.9712845155559237,1.920822918985497,1359.5122733930366,0.9081450619087038,0.0,1362.3412413739309,1359.5122733930366,nan,0.0,513.5017844314501,0.0,2275.080019810169,0.0,46.0,0.0,,0.00029336484763486,,,,,,,9.337096180407427,,1,7.64048280550942,13.740351104994447,inf,-inf,-9.422751095971039,7.726548303761152,-7.361312742583669,5.057290858299717,inf,-inf,1.5162527904111727,0.24372208170300733,0.24372208170300733,0.24372208170300733,784,3.0594720016809696,1.7317971001613761,2.0253579587884984,,,-0.35615136495865574,9.193722727009114,0.8185923872751184,1.798361629069634,0.2548770276183365,0.0,0.0,9.431358836466949,9.195059699458042,7.911365402469004,13.740351104994447
29,1.8721955519365003,1052.8982648328433,1.003567430066217,0.0,1055.774027814846,1052.8982648328433,nan,0.00538085164016399,0.998186578426053,1.920822918985497,1359.5122733930366,0.9081450619087038,0.0,1362.3412413739309,1359.5122733930366,nan,0.0,487.0472997759116,0.0,2131.0816836193494,0.0,46.0,0.0,,0.00029290319486279713,,,,,,,9.337096180407427,,1,7.64048280550942,13.740351104994447,inf,-inf,-9.116073376196894,7.244195777262195,-7.039376570813807,4.894954265709801,inf,-inf,1.5084788157402687,0.24541365434578033,0.24541365434578033,0.24541365434578033,784,3.0594720016809696,1.7317971001613761,2.0253579587884984,,,-0.35615136495865574,9.193722727009114,0.8185923872751184,1.798361629069634,0.2548770276183365,0.0,0.0,9.431358836466949,9.195059699458042,7.911365402469004,13.740351104994447
